transact_date,transact_cbidpx,transact_cvalue,transact_caskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2016-09-15,0.39,0.40,0.42,EEM,36.93,2016-10-28,0.00000,38.50,2,2897,163,243,0.00,0.00,0.02,1.56,1.58,1.59,0.00000,0.00000,0.00000,0.75745,0.00000,0.00000,0.00000,0.00180,0.00000,5.966882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147164,0.0000,1.2058,NULL,2016-10-28,0.40,NULL,NULL,0.25
2016-10-05,0.55,0.56,0.56,EEM,34.67,2016-11-18,0.00000,39.00,227,96493,5000,17919,0.00,0.00,0.01,4.30,4.34,4.50,0.00000,0.00000,0.00000,0.86441,0.00000,0.00000,0.00000,0.00280,0.00000,0.005302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190970,0.0000,3.9884,NULL,2016-11-18,0.56,NULL,NULL,0.81
2016-10-14,0.52,0.53,0.55,EEM,35.25,2016-11-25,0.00000,38.00,10,1153,10,18,0.00,0.00,0.02,2.65,2.75,2.82,0.00000,1.56267,3.12535,0.52220,0.00000,0.00000,0.00000,0.00340,0.00000,-3.590056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315429,0.0000,2.3975,NULL,2016-11-25,0.53,NULL,NULL,1.34
2016-10-28,0.44,0.45,0.45,EEM,35.10,2016-12-16,0.00000,38.50,201,64689,20,18176,0.00,0.00,0.02,3.20,3.41,3.50,0.00000,0.00000,0.00000,0.65372,0.00000,0.00000,0.00000,0.00460,0.00000,0.004588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.999680,0.0000,3.0541,NULL,2016-12-16,0.45,NULL,NULL,1.79
2016-11-11,0.46,0.51,0.50,EEM,34.25,2016-12-23,0.00000,36.00,5,7816,2,3203,0.00,0.00,0.01,1.73,1.75,1.78,0.00000,0.00000,0.00000,1.27554,0.00000,0.00000,0.00000,0.00420,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756874,0.0000,1.4075,NULL,2016-12-23,0.51,NULL,NULL,2.30
2016-11-11,0.49,0.51,0.53,EEM,34.98,2016-12-30,0.00000,36.00,5,2967,43,386,0.00,0.00,0.01,1.02,1.02,1.05,0.00000,1.73900,3.47800,0.54732,0.00000,0.00000,0.00000,0.00440,0.00000,-7.126794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145012,0.0000,0.6753,NULL,2016-12-30,0.51,NULL,NULL,2.81
2016-12-08,0.44,0.46,0.45,EEM,36.41,2017-01-20,0.00000,37.00,1409,98295,840,50802,0.01,0.00,0.01,0.58,0.59,0.61,2.15514,2.15514,2.15514,0.64276,0.00000,0.00000,0.00000,0.00460,0.00000,-8.085907,0.000000,0.000003,-0.000002,0.000000,0.000000,0.000000,-0.000002,0.117976,0.0000,0.2259,NULL,2017-01-20,0.46,NULL,NULL,3.27
2017-01-04,0.35,0.36,0.36,EEM,36.96,2017-02-17,0.06849,37.00,14999,80606,7281,9698,0.58,0.58,0.59,0.60,0.61,0.61,0.15315,0.15445,0.15574,0.15407,0.15192,0.15321,0.15451,0.00460,0.00000,-0.001769,0.501642,0.268725,-0.012249,0.038610,0.012304,-0.012704,-0.011936,0.129696,0.6954,0.3502,NULL,2017-01-23,-0.22,2017-01-24,False,3.05
2017-01-06,0.46,0.49,0.50,EEM,37.25,2017-02-24,0.08493,37.00,42,2490,4252,106,0.78,0.79,0.82,0.51,0.52,0.54,0.14698,0.15167,0.15637,0.14958,0.14708,0.15060,0.15412,0.00510,0.00000,-0.003369,0.575216,0.242203,-0.010776,0.042602,0.017529,-0.018201,-0.010297,0.140297,0.9839,0.3406,NULL,2017-01-24,-0.30,2017-01-25,False,2.75
2017-02-02,0.36,0.39,0.39,EEM,38.33,2017-03-17,0.07671,38.50,900,21960,552,12792,0.49,0.50,0.51,0.65,0.66,0.67,0.13279,0.13517,0.13755,0.13524,0.13369,0.13607,0.13845,0.00500,0.00000,-0.001821,0.464519,0.277902,-0.010550,0.042080,0.013277,-0.013661,-0.010227,0.124944,0.6555,0.4280,NULL,2017-02-17,-0.11,2017-02-21,False,2.64
2017-02-17,0.27,0.29,0.30,EEM,39.55,2017-03-31,0.03836,39.50,56,8018,823,884,0.42,0.47,0.48,0.35,0.40,0.40,0.12380,0.13353,0.14326,0.14116,0.12406,0.13218,0.14029,0.00710,0.00000,-0.010966,0.531860,0.365039,-0.016598,0.030834,0.007890,-0.008072,-0.015581,0.154632,0.7501,0.2831,NULL,2017-03-17,-0.18,2017-03-20,False,2.46
2017-03-07,0.29,0.31,0.31,EEM,38.33,2017-04-21,0.10411,39.50,2756,44304,56,1111,0.31,0.34,0.32,1.44,1.47,1.45,0.14733,0.14854,0.14975,0.15569,0.14840,0.14963,0.15085,0.00780,0.00000,-0.005036,0.291843,0.179090,-0.009118,0.043794,0.011290,-0.011649,-0.008737,0.147668,0.4333,1.1735,NULL,2017-03-14,-0.03,2017-03-15,False,2.43
2017-04-05,0.45,0.47,0.46,EEM,41.21,2017-05-19,0.01918,40.50,164,114485,2518,107382,0.78,0.82,0.81,0.08,0.11,0.09,0.13195,0.14182,0.15170,0.15973,0.14011,0.14330,0.14648,0.00690,0.00000,-0.001969,0.787963,0.318919,-0.019695,0.016994,0.006077,-0.006235,-0.018926,0.154452,1.1657,0.0418,NULL,2017-05-12,-0.35,2017-05-15,False,2.08
2017-05-05,0.28,0.29,0.29,EEM,41.05,2017-06-16,0.09863,41.50,5018,129837,8,18797,0.52,0.52,0.53,0.94,0.94,0.95,0.13709,0.13808,0.13907,0.13737,0.13688,0.13787,0.13887,0.00890,0.00000,-0.000188,0.415514,0.221009,-0.010037,0.050422,0.016312,-0.016826,-0.009625,0.135391,0.7003,0.7100,NULL,2017-05-11,-0.23,2017-05-12,False,1.85
2017-05-17,0.39,0.42,0.45,EEM,41.52,2017-06-30,0.00000,42.00,2,12899,62,1223,0.00,0.00,0.01,0.48,0.49,0.49,0.00000,0.76137,1.52274,0.30779,0.00000,0.00000,0.00000,0.00840,0.00000,0.776707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122838,0.0000,0.0707,NULL,2017-06-30,0.42,NULL,NULL,2.27
2017-06-05,0.38,0.40,0.40,EEM,42.89,2017-07-21,0.02192,42.50,210,35486,11890,16068,0.52,0.58,0.54,0.13,0.19,0.15,0.11267,0.11726,0.12186,0.13787,0.11197,0.11656,0.12116,0.00950,0.00000,0.011215,0.675863,0.412174,-0.019590,0.022856,0.005406,-0.005507,-0.019715,0.145028,0.9121,0.0948,NULL,2017-07-13,-0.18,2017-07-14,False,2.09
2017-07-06,0.45,0.46,0.46,EEM,41.86,2017-08-18,0.10411,42.00,418,44870,244,14158,0.72,0.73,0.74,0.82,0.83,0.83,0.14213,0.14398,0.14583,0.14334,0.14218,0.14311,0.14404,0.01050,0.00000,0.000618,0.489208,0.206767,-0.010732,0.054008,0.020569,-0.021325,-0.010198,0.137267,0.9170,0.5973,NULL,2017-07-11,-0.27,2017-07-12,False,1.82
2017-07-31,0.29,0.30,0.30,EEM,45.58,2017-09-15,0.00000,45.00,6784,76118,5121,71058,0.57,0.58,0.65,0.01,0.00,0.01,0.00000,0.00000,0.00000,1.06045,0.00000,0.00000,0.00000,0.00980,0.00000,0.000666,1.000000,0.000000,-0.001125,0.000000,0.000002,-0.000002,0.000000,0.142357,1.0308,0.0000,NULL,2017-09-15,-0.28,NULL,NULL,1.54
2017-08-09,0.39,0.39,0.44,EEM,45.58,2017-09-22,0.01918,45.00,18,5001,467,8055,0.68,0.69,0.70,0.10,0.10,0.11,0.12162,0.12691,0.13220,0.12529,0.12263,0.12528,0.12794,0.00980,0.00000,0.001676,0.773346,0.382082,-0.017830,0.018817,0.006629,-0.006761,-0.017064,0.133309,1.0815,0.0438,NULL,2017-09-15,-0.30,2017-09-18,False,1.24
2017-09-05,0.36,0.37,0.37,EEM,46.24,2017-10-20,0.02192,46.00,738,226646,16141,143355,0.46,0.52,0.49,0.23,0.28,0.24,0.11904,0.12472,0.13041,0.14219,0.12374,0.12564,0.12753,0.00990,0.00000,0.002288,0.602763,0.397656,-0.024110,0.026385,0.005995,-0.006109,-0.023542,0.126266,0.8066,0.1017,NULL,2017-10-12,-0.15,2017-10-13,False,1.09
2017-10-02,0.42,0.47,0.43,EEM,46.02,2017-11-17,0.10411,46.00,510,80518,378,19973,0.84,0.82,0.85,0.78,0.76,0.79,0.13678,0.13762,0.13847,0.13317,0.13630,0.13714,0.13799,0.01080,0.00000,0.001434,0.520521,0.202412,-0.011002,0.059147,0.024085,-0.024937,-0.010410,0.128896,1.0554,0.5372,NULL,2017-10-10,-0.35,2017-10-11,False,0.74
2017-10-30,0.51,0.51,0.52,EEM,47.06,2017-12-15,0.06849,47.00,48278,288321,923,23516,0.73,0.73,0.74,0.64,0.65,0.66,0.14002,0.14104,0.14206,0.14065,0.13821,0.14025,0.14229,0.01090,0.00000,0.002321,0.526255,0.230687,-0.014402,0.049040,0.016460,-0.016962,-0.013839,0.138619,0.9957,0.4436,NULL,2017-11-20,-0.22,2017-11-21,False,0.52
2017-11-17,0.27,0.37,0.37,EEM,47.09,2017-12-29,0.00000,48.00,1,5559,82,193,0.00,0.00,0.01,0.91,0.91,0.93,0.00000,0.00000,0.00000,0.55062,0.00000,0.00000,0.00000,0.01280,0.00000,0.000315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103261,0.0000,0.4440,NULL,2017-12-29,0.37,NULL,NULL,0.89
2017-12-07,0.46,0.52,0.47,EEM,46.57,2018-01-19,0.06301,46.00,8040,201954,11231,162909,0.95,0.97,0.99,0.34,0.35,0.35,0.12569,0.13034,0.13500,0.13106,0.12959,0.13076,0.13192,0.01180,0.00000,-0.008493,0.666306,0.238353,-0.013834,0.042976,0.018941,-0.019554,-0.012163,0.133798,1.3175,0.2242,NULL,2017-12-27,-0.45,2017-12-28,False,0.44
2018-01-03,0.34,0.36,0.37,EEM,49.30,2018-02-16,0.08493,50.00,34347,114439,868,1958,0.53,0.53,0.54,1.13,1.16,1.18,0.13890,0.13980,0.14071,0.13847,0.13353,0.13811,0.14268,0.01450,0.00000,-0.005673,0.386031,0.193001,-0.013340,0.055095,0.015715,-0.016163,-0.012317,0.126755,0.6736,0.8071,NULL,2018-01-16,-0.17,2018-01-17,False,0.27
2018-01-10,0.43,0.45,0.47,EEM,49.30,2018-02-23,0.10411,50.00,19,2501,2,3,0.60,0.62,0.65,1.21,1.23,1.27,0.13576,0.13986,0.14396,0.13917,0.13534,0.14030,0.14526,0.01450,0.00000,-0.005596,0.402169,0.175505,-0.012373,0.060960,0.019994,-0.020640,-0.011315,0.127596,0.7661,0.8823,NULL,2018-01-16,-0.17,2018-01-17,False,0.10
2018-01-29,0.70,0.70,0.72,EEM,49.28,2018-03-16,0.00000,53.00,2,191288,3,162,0.00,0.00,0.01,3.65,3.72,3.75,0.00000,0.00000,0.00000,0.19628,0.00000,0.00000,0.00000,0.01710,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158958,0.0000,3.2323,NULL,2018-03-16,0.70,NULL,NULL,0.80
2018-02-13,0.46,0.51,0.49,EEM,48.73,2018-03-29,0.11781,50.00,60,1320,11,3791,0.74,0.77,0.78,1.90,1.95,1.96,0.18303,0.18623,0.18944,0.18860,0.18008,0.18493,0.18979,0.01580,0.00000,-0.003002,0.369446,0.120218,-0.014795,0.064412,0.020295,-0.021208,-0.013907,0.233971,1.2716,1.9584,NULL,2018-02-14,-0.26,2018-02-15,False,0.54
2018-03-06,0.43,0.47,0.46,EEM,47.20,2018-04-20,0.00000,51.00,203,126912,44,14115,0.00,0.00,0.01,3.75,3.80,3.85,0.00000,0.00000,0.00000,0.61521,0.00000,0.00000,0.00000,0.01650,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468198,0.0000,3.3331,NULL,2018-04-20,0.47,NULL,NULL,1.01
2018-04-03,0.67,0.69,0.69,EEM,46.08,2018-05-18,0.00000,50.00,7,161288,261,67737,0.00,0.00,0.01,3.90,3.93,4.00,0.00000,0.00000,0.00000,0.39845,0.00000,0.00000,0.00000,0.01680,0.00000,0.002603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900103,0.0000,3.4643,NULL,2018-05-18,0.69,NULL,NULL,1.70
2018-05-01,0.44,0.47,0.45,EEM,45.17,2018-06-15,0.00000,48.50,8,77471,10,18052,0.00,0.00,0.01,3.25,3.34,3.35,0.00000,0.00000,0.00000,0.16199,0.00000,0.00000,0.00000,0.01820,0.00000,5.744374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123182,0.0000,2.8783,NULL,2018-06-15,0.47,NULL,NULL,2.17
2018-05-17,0.40,0.42,0.43,EEM,43.39,2018-06-29,0.00000,48.00,1,13155,1,154,0.00,0.00,0.01,4.55,4.61,4.65,0.00000,0.00000,0.00000,0.45080,0.00000,0.00000,0.00000,0.01770,0.00000,-9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138907,0.0000,4.1761,NULL,2018-06-29,0.42,NULL,NULL,2.59
2018-06-01,0.46,0.47,0.47,EEM,44.00,2018-07-20,0.00000,47.50,2,50314,5,1058,0.01,0.00,0.02,3.45,3.50,3.55,0.00000,0.00000,0.00000,0.32628,0.00000,0.00000,0.00000,0.01860,0.00000,-2.805333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.667414,0.0000,3.0651,NULL,2018-07-20,0.47,NULL,NULL,3.06
2018-07-02,0.49,0.49,0.50,EEM,44.28,2018-08-17,0.06575,44.50,1386,35327,1932,1488,0.64,0.65,0.65,0.80,0.81,0.82,0.15756,0.15867,0.15978,0.15868,0.15714,0.15936,0.16158,0.01920,0.00000,-0.002376,0.473362,0.221793,-0.016200,0.045095,0.013364,-0.013789,-0.014999,0.153161,0.8515,0.5689,NULL,2018-07-24,-0.16,2018-07-25,False,2.90
2018-07-13,0.46,0.45,0.48,EEM,43.35,2018-08-24,0.00000,45.00,1,3280,1,271,0.00,0.00,0.01,1.63,1.65,1.67,0.00000,1.59335,3.18670,0.48207,0.00000,0.00000,0.00000,0.01950,0.00000,-9.977051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165181,0.0000,1.2137,NULL,2018-08-24,0.45,NULL,NULL,3.35
2018-08-08,0.31,0.33,0.32,EEM,43.22,2018-09-21,0.00000,46.00,66,151146,71,7705,0.00,0.00,0.01,2.77,2.78,2.81,0.00000,0.00000,0.00000,0.48175,0.00000,0.00000,0.00000,0.02050,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456855,0.0000,2.3529,NULL,2018-09-21,0.33,NULL,NULL,3.68
2018-08-17,0.39,0.42,0.43,EEM,43.35,2018-09-28,0.09589,44.00,1185,33071,7,11554,0.67,0.67,0.70,1.23,1.24,1.27,0.17106,0.17390,0.17674,0.17051,0.16951,0.17332,0.17713,0.02090,0.00000,0.000009,0.414208,0.170915,-0.013784,0.052834,0.016586,-0.017226,-0.012794,0.165378,0.8347,0.9672,NULL,2018-08-24,-0.25,2018-08-27,False,3.43
2018-09-05,0.48,0.49,0.49,EEM,39.73,2018-10-19,0.00000,43.50,2,63791,17,4253,0.00,0.00,0.01,3.75,3.77,3.85,0.00000,0.00000,0.00000,0.79626,0.00000,0.00000,0.00000,0.02190,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.540242,0.0000,3.3778,NULL,2018-10-19,0.49,NULL,NULL,3.92
2018-10-02,0.47,0.48,0.48,EEM,41.04,2018-11-16,0.00000,44.00,12,127446,9,28386,0.00,0.00,0.01,2.95,2.99,2.99,0.00000,0.00000,0.00000,0.62023,0.00000,0.00000,0.00000,0.02210,0.00000,9.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.574620,0.0000,2.5496,NULL,2018-11-16,0.48,NULL,NULL,4.40
2018-10-19,0.50,0.49,0.52,EEM,40.76,2018-11-30,0.06575,41.50,784,427,88,77,0.70,0.72,0.73,1.38,1.40,1.40,0.23777,0.24142,0.24507,0.24307,0.23836,0.24080,0.24325,0.02230,0.00000,-0.003101,0.408608,0.153533,-0.021755,0.041098,0.010482,-0.010957,-0.020646,0.253278,0.9447,1.2131,NULL,2018-11-06,-0.23,2018-11-07,False,4.17
2018-11-02,0.51,0.51,0.53,EEM,38.48,2018-12-21,0.00000,43.00,74,366243,45,92802,0.00,0.00,0.01,4.45,4.52,4.60,0.00000,0.00000,0.00000,0.88292,0.00000,0.00000,0.00000,0.02410,0.00000,4.748221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.940361,0.0000,4.5200,NULL,2018-12-21,0.51,NULL,NULL,4.68
2018-11-16,0.41,0.46,0.47,EEM,39.16,2018-12-28,0.00000,43.00,109,2178,15,434,0.00,0.00,0.01,3.80,3.84,3.90,0.00000,0.00000,0.00000,0.25327,0.00000,0.00000,0.00000,0.02390,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251091,0.0000,3.8400,NULL,2018-12-28,0.46,NULL,NULL,5.14
2018-11-19,0.53,0.56,0.58,EEM,39.06,2018-12-31,0.00000,42.00,0,64276,0,2308,0.00,0.00,0.01,2.91,2.94,2.97,0.00000,0.00000,0.00000,0.21145,0.00000,0.00000,0.00000,0.02440,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211529,0.0000,2.9400,NULL,2018-12-31,0.56,NULL,NULL,5.70
2018-12-07,0.40,0.42,0.43,EEM,41.59,2019-01-18,0.00000,42.00,30266,328941,976,31686,0.00,0.00,0.01,0.40,0.41,0.43,0.00000,0.66818,1.33636,0.20272,0.00000,0.80289,1.60579,0.02400,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.186737,0.0000,0.4100,NULL,2019-01-18,0.42,NULL,NULL,6.12
2018-12-10,0.70,0.72,0.74,EEM,41.60,2019-01-25,0.00274,40.50,1925,9058,6002,9513,1.10,1.13,1.13,0.01,0.01,0.02,0.00000,0.14318,0.28635,0.26315,0.29513,0.31742,0.33972,0.02380,0.00000,-0.168819,0.976581,0.096141,-0.036628,0.001196,0.001093,-0.001124,-0.015783,0.263810,1.1268,0.0052,NULL,2019-01-24,-0.41,2019-01-25,False,5.71
2018-12-31,0.52,0.53,0.53,EEM,41.18,2019-02-15,0.08219,41.00,11290,67944,33303,5909,1.01,1.02,1.03,0.75,0.75,0.76,0.18429,0.18643,0.18857,0.18714,0.18622,0.18729,0.18836,0.02430,0.00000,-0.003818,0.560175,0.179246,-0.016281,0.046724,0.018125,-0.018966,-0.014583,0.212094,1.1400,0.8709,NULL,2019-01-16,-0.49,2019-01-17,False,5.22
2019-01-15,0.55,0.55,0.58,EEM,41.85,2019-03-01,0.08493,42.00,212,395,50,1187,0.88,0.89,0.90,0.94,0.95,0.96,0.18586,0.18791,0.18997,0.18806,0.18593,0.18798,0.19004,0.02420,0.00000,-0.003200,0.501727,0.174579,-0.016323,0.048768,0.017082,-0.017839,-0.014814,0.181908,0.8607,0.9204,NULL,2019-01-29,-0.34,2019-01-30,False,4.88
2019-01-31,0.51,0.52,0.53,EEM,43.02,2019-03-15,0.00000,44.50,50,70276,0,187,0.00,0.00,0.01,1.46,1.48,1.48,0.00000,1.77377,3.54754,0.34121,0.00000,0.27381,0.54762,0.02460,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.322589,0.0000,1.4800,NULL,2019-03-15,0.52,NULL,NULL,5.40
2019-02-08,0.48,0.49,0.51,EEM,42.41,2019-03-22,0.00000,43.50,217,7692,1803,19195,0.00,0.00,0.01,1.07,1.09,1.10,0.00000,1.40531,2.81063,0.58093,0.00000,1.40533,2.81065,0.02490,0.00000,0.024948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.604547,0.0000,1.0900,NULL,2019-03-22,0.49,NULL,NULL,5.89
