transact_date,transact_pbidpx,transact_pvalue,transact_paskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2017-01-03,1.27,1.28,1.29,AAL,46.76,2017-02-17,0.00000,43.00,291,1095,1,1171,3.70,3.78,3.80,0.00,0.00,0.03,0.00000,0.00000,0.00000,1.37830,0.00000,0.00000,0.00000,0.00500,0.00000,-9.999999,1.000000,0.000000,-2.758819,0.000000,0.000010,-0.000011,-0.000015,1.947860,4.2456,0.0000,NULL,2017-02-17,1.28,NULL,NULL,5.55
2017-01-31,1.28,1.29,1.29,AAL,41.61,2017-03-17,0.00000,42.00,2762,2272,887,3455,0.01,0.00,0.01,0.36,0.40,0.44,1.41885,1.41885,1.41885,0.88480,0.00000,1.05723,2.11446,0.00710,0.00000,6.631882,0.011354,0.169350,-0.305796,0.000059,0.000000,0.000000,-0.314044,1.394040,0.1196,0.1045,NULL,2017-03-17,0.89,NULL,NULL,6.44
2017-03-07,0.85,0.88,0.87,AAL,42.48,2017-04-21,0.10685,42.00,15,2080,246,4084,2.01,2.06,2.03,1.47,1.52,1.49,0.31319,0.31503,0.31687,0.32240,0.31343,0.31527,0.31711,0.00790,0.00000,-0.006469,0.569521,0.088149,-0.023522,0.054336,0.023655,-0.025857,-0.022651,0.366512,2.5495,1.5831,NULL,2017-03-13,-0.64,2017-03-14,False,5.80
2017-04-07,0.86,0.85,0.87,AAL,45.21,2017-05-19,0.00000,39.00,4,24,7,2473,6.15,6.21,6.35,0.00,0.00,0.02,0.00000,0.00000,0.00000,1.20389,0.00000,0.00000,0.00000,0.00710,0.00000,1.780444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375196,6.6622,0.0000,NULL,2017-05-19,0.85,NULL,NULL,6.65
2017-05-02,1.09,1.11,1.11,AAL,48.71,2017-06-16,0.00000,42.00,2,305,10,2016,6.60,6.71,6.90,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.64910,0.00000,0.00000,0.00000,0.00850,0.00000,0.000000,1.000000,0.000000,-0.000978,0.000000,0.000011,-0.000013,0.000000,1.028830,7.1933,0.0000,NULL,2017-06-16,1.11,NULL,NULL,7.76
2017-05-16,1.04,1.09,1.12,AAL,50.47,2017-06-30,0.00000,45.00,63,123,24,426,5.40,5.48,5.55,0.00,0.00,0.06,0.00000,0.00000,0.00000,0.68012,0.00000,0.00000,0.00000,0.00840,0.00000,-4.247223,1.000000,0.000000,-0.524607,0.000000,0.000012,-0.000013,-0.000001,1.925880,5.9798,0.0000,NULL,2017-06-30,1.09,NULL,NULL,8.85
2017-06-07,0.94,0.95,0.95,AAL,51.90,2017-07-21,0.00000,48.00,29,526,1,3217,3.85,3.91,3.90,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.66215,0.00000,0.00000,0.00000,0.01000,0.00000,-4.749041,1.000000,0.000000,-0.625768,0.000000,0.000013,-0.000014,-0.000001,2.295380,4.4251,0.0000,NULL,2017-07-21,0.95,NULL,NULL,9.80
2017-07-03,0.97,1.05,1.02,AAL,45.69,2017-08-18,0.00000,47.00,106,3222,262,1899,0.01,0.00,0.02,1.28,1.31,1.41,3.03892,3.25667,3.47442,0.83990,0.00000,0.00000,0.00000,0.00970,0.00000,0.007325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720799,0.0000,0.8582,NULL,2017-08-18,-0.26,NULL,NULL,9.54
2017-09-08,1.16,1.18,1.18,AAL,51.91,2017-10-20,0.00000,42.00,3,552,6,2041,9.55,9.94,10.50,0.00,0.00,0.05,0.00000,0.00000,0.00000,1.32811,0.00000,0.00000,0.00000,0.00990,0.00000,-9.999999,1.000000,0.000000,-23.850470,0.000000,0.000002,-0.000002,-0.000187,3.758470,10.4572,0.0000,NULL,2017-10-20,1.18,NULL,NULL,10.72
2017-10-06,1.26,1.35,1.29,AAL,47.27,2017-11-17,0.04932,49.00,226,4535,1,2256,0.65,0.67,0.68,2.43,2.46,2.55,0.31906,0.32312,0.32718,0.32361,0.31549,0.33169,0.34789,0.00970,0.00000,-0.007611,0.315075,0.105043,-0.034291,0.036935,0.007010,-0.007330,-0.033617,0.283999,0.6714,1.9914,NULL,2017-10-30,-1.11,2017-10-31,False,9.61
2017-10-31,1.32,1.34,1.36,AAL,51.07,2017-12-15,0.00000,45.00,30,180,19,15475,6.00,6.07,6.20,0.00,0.00,0.06,0.00000,0.00000,0.00000,1.94489,0.00000,0.00000,0.00000,0.01240,0.00000,0.000268,1.000000,0.000000,-0.001491,0.000000,0.000002,-0.000002,0.000000,0.405842,6.5806,0.0000,NULL,2017-12-15,1.34,NULL,NULL,10.95
2017-11-10,0.77,0.93,0.97,AAL,52.59,2017-12-22,0.00000,43.00,0,0,200,1022,7.65,9.59,11.40,0.00,0.00,0.13,0.00000,0.00000,0.00000,2.11457,0.00000,0.00000,0.00000,0.01150,0.00000,0.000000,1.000000,0.000000,-0.001355,0.000000,0.000002,-0.000002,0.000000,0.417097,10.1159,0.0000,NULL,2017-12-22,0.93,NULL,NULL,11.88
2017-12-06,0.98,1.01,1.04,AAL,58.10,2018-01-19,0.00000,47.00,4906,11321,10,5506,11.05,11.10,11.20,0.00,0.00,0.03,0.00000,0.00000,0.00000,1.17474,0.00000,0.00000,0.00000,0.01280,0.00000,0.004896,1.000000,0.000000,-0.000869,0.000000,0.000002,-0.000002,0.000000,0.423938,11.6760,0.0000,NULL,2018-01-19,1.01,NULL,NULL,12.89
2018-01-04,0.99,1.00,1.02,AAL,51.59,2018-02-16,0.02466,50.00,54,9488,535,1587,2.16,2.17,2.21,0.55,0.54,0.57,0.36799,0.37718,0.38636,0.36991,0.37372,0.37739,0.38107,0.01360,0.00000,-0.015922,0.719299,0.112857,-0.059131,0.027207,0.008618,-0.009151,-0.056305,0.372526,2.5561,0.4144,NULL,2018-02-07,0.46,2018-02-08,False,13.35
2018-01-30,1.20,1.29,1.25,AAL,51.59,2018-03-16,0.10137,50.00,36,2586,163,1035,3.10,3.16,3.20,1.44,1.45,1.47,0.33200,0.34006,0.34812,0.34107,0.33895,0.34137,0.34378,0.01550,0.00000,-0.007757,0.642282,0.066931,-0.030299,0.062049,0.030391,-0.033590,-0.028388,0.374289,3.6977,1.4781,NULL,2018-02-07,-0.16,2018-02-08,False,13.19
2018-03-06,0.99,1.02,1.01,AAL,50.10,2018-04-20,0.03014,50.00,165,1093,1,1590,1.39,1.40,1.43,1.25,1.25,1.28,0.37882,0.38460,0.39037,0.38056,0.38065,0.38498,0.38932,0.01670,0.00000,-0.015786,0.531107,0.120585,-0.062293,0.034623,0.007605,-0.008026,-0.060049,0.398325,1.7377,1.0899,NULL,2018-04-09,-0.23,2018-04-10,False,12.96
2018-04-02,1.57,1.58,1.63,AAL,45.40,2018-05-18,0.06301,47.00,2149,2636,1621,6003,1.00,0.99,1.01,2.59,2.58,2.62,0.36152,0.36270,0.36388,0.35956,0.36111,0.36464,0.36818,0.01650,0.00000,-0.025050,0.369251,0.092507,-0.035534,0.042309,0.009937,-0.010545,-0.033740,0.393264,1.3218,2.4565,NULL,2018-04-25,-1.00,2018-04-26,False,11.96
2018-05-02,0.92,0.94,0.94,AAL,42.86,2018-06-15,0.00000,40.00,163,726,55,4041,2.83,2.86,2.88,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.84020,0.00000,0.00000,0.00000,0.01820,0.00000,3.847466,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.169600,3.2836,0.0000,NULL,2018-06-15,0.94,NULL,NULL,12.90
2018-06-01,0.88,0.89,0.90,AAL,41.44,2018-07-20,0.07671,41.00,71,1055,65,748,1.77,1.78,1.79,1.24,1.25,1.25,0.32600,0.32823,0.33046,0.32847,0.32726,0.32837,0.32949,0.01830,0.00000,-0.013810,0.575290,0.104351,-0.028427,0.044843,0.016929,-0.018296,-0.026486,0.326574,2.0202,1.0693,NULL,2018-06-22,-0.36,2018-06-25,False,12.54
2018-06-29,0.95,1.00,0.96,AAL,37.99,2018-08-17,0.00000,35.00,2473,3551,18,4378,2.97,2.98,3.00,0.01,0.00,0.02,0.00000,0.00000,0.00000,0.53138,0.00000,0.00000,0.00000,0.01950,0.00000,2.975946,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.045050,3.3649,0.0000,NULL,2018-08-17,1.00,NULL,NULL,13.54
2018-08-03,0.75,0.76,0.76,AAL,43.47,2018-09-21,0.00000,36.00,5,453,5,10842,7.40,7.48,7.60,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.60080,0.00000,0.00000,0.00000,0.02050,0.00000,-7.716932,1.000000,0.000000,-0.762944,0.000000,0.000012,-0.000015,-0.000002,2.218710,7.9142,0.0000,NULL,2018-09-21,0.76,NULL,NULL,14.30
2018-09-04,1.02,0.99,1.03,AAL,37.97,2018-10-19,0.04110,39.00,434,1983,108,3231,0.69,0.69,0.70,1.66,1.68,1.70,0.35738,0.35908,0.36077,0.35900,0.35154,0.35835,0.36515,0.02160,0.00000,-0.008125,0.376478,0.137846,-0.036195,0.029474,0.005594,-0.005880,-0.035088,0.343890,0.8018,1.4085,NULL,2018-10-04,-0.69,2018-10-05,False,13.61
2018-09-28,1.19,1.17,1.21,AAL,38.68,2018-11-16,0.12055,39.00,153,3192,25,2707,1.89,1.90,1.91,2.17,2.17,2.19,0.37535,0.37721,0.37908,0.37760,0.37675,0.37861,0.38047,0.02230,0.00000,-0.012836,0.505753,0.079016,-0.024770,0.053745,0.021283,-0.023525,-0.023071,0.361087,2.0139,1.8985,NULL,2018-10-03,-1.00,2018-10-04,False,12.61
2018-11-06,1.16,1.17,1.18,AAL,30.97,2018-12-21,0.00000,33.00,532,1044,98,901,0.00,0.00,0.03,2.00,2.03,2.05,0.00000,0.00000,0.00000,1.56538,0.00000,0.00000,0.00000,0.02410,0.00000,-6.650180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.582160,0.0000,2.0300,NULL,2018-12-21,-0.86,NULL,NULL,11.75
2018-12-06,1.30,1.32,1.32,AAL,34.30,2019-01-18,0.11507,35.00,205,6700,127,11346,1.82,1.85,1.90,2.39,2.43,2.48,0.44627,0.45488,0.46349,0.45252,0.44356,0.45326,0.46297,0.02400,0.00000,-0.007652,0.487739,0.075851,-0.026327,0.046439,0.017200,-0.019337,-0.025036,0.454565,1.8586,2.4410,NULL,2018-12-07,-1.11,2018-12-10,False,10.64
2019-01-03,1.02,1.09,1.07,AAL,35.12,2019-02-15,0.00000,27.00,3,7,9,1035,8.05,8.12,8.30,0.00,0.00,0.02,0.00000,0.00000,0.00000,1.00861,0.00000,0.00000,0.00000,0.02430,0.00000,0.000000,1.000000,0.000000,-0.001798,0.000000,0.000007,-0.000009,0.000000,0.881237,8.1200,0.0000,NULL,2019-02-15,1.09,NULL,NULL,11.73
2019-01-31,0.77,0.75,0.79,AAL,32.09,2019-03-15,0.01096,33.00,804,1404,299,3453,0.13,0.16,0.16,1.04,1.07,1.08,0.32634,0.34117,0.35599,0.35725,0.32781,0.34744,0.36707,0.02440,0.00000,0.020462,0.233406,0.255571,-0.046082,0.010307,0.000805,-0.000823,-0.046001,0.323885,0.1277,1.0363,NULL,2019-03-11,-0.32,2019-03-12,False,11.41
2019-03-01,0.96,0.95,0.98,AAL,32.61,2019-04-18,0.11781,33.00,81,172,106,1030,1.42,1.42,1.44,1.70,1.69,1.71,0.34494,0.34718,0.34942,0.34453,0.34745,0.34857,0.34970,0.02470,0.00000,-0.009281,0.496864,0.103947,-0.019352,0.044439,0.017421,-0.019092,-0.017975,0.341046,1.4027,1.6716,NULL,2019-03-06,-0.74,2019-03-07,False,10.67
2019-04-03,1.00,1.01,1.02,AAL,31.76,2019-05-17,0.00000,32.00,1057,4998,389,4039,0.00,0.00,0.01,0.22,0.24,0.28,0.00000,0.25936,0.51871,0.23785,0.00000,0.42000,0.84000,0.02390,0.00000,0.000000,0.003253,0.111088,-0.008691,0.000033,0.000000,0.000000,-0.008684,0.287877,0.0005,0.2404,NULL,2019-05-17,0.77,NULL,NULL,11.44
2019-05-10,0.74,0.74,0.78,AAL,31.76,2019-06-21,0.09589,32.00,149,2364,114,1965,1.17,1.17,1.18,1.34,1.34,1.36,0.31747,0.31874,0.32001,0.31805,0.31799,0.32053,0.32307,0.02390,0.00000,-0.001395,0.498914,0.128042,-0.018915,0.039355,0.014074,-0.015199,-0.017898,0.331067,1.2235,1.3914,NULL,2019-05-17,-0.60,2019-05-20,False,10.84
2019-06-06,0.90,0.91,0.91,AAL,33.25,2019-07-19,0.00000,29.00,1,1290,1,1808,4.20,4.25,4.30,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.26850,0.00000,0.00000,0.00000,0.02110,0.00000,0.000000,1.000000,0.000000,-0.001676,0.000000,0.000040,-0.000046,0.000000,0.344824,4.2501,0.0000,NULL,2019-07-19,0.91,NULL,NULL,11.75
2019-07-05,0.95,0.96,0.96,AAL,29.49,2019-08-16,0.03836,31.00,141,1477,599,3408,0.28,0.29,0.29,1.85,1.86,1.87,0.35558,0.35833,0.36108,0.35944,0.35572,0.36130,0.36689,0.02110,0.00000,-0.020221,0.242085,0.151239,-0.023939,0.018156,0.002623,-0.002731,-0.023165,0.323276,0.2235,1.7944,NULL,2019-08-02,-0.90,2019-08-05,False,10.85
2019-08-02,0.93,0.94,0.95,AAL,27.53,2019-09-20,0.10411,28.00,730,1983,119,3565,1.13,1.14,1.15,1.53,1.53,1.55,0.36871,0.37154,0.37436,0.37020,0.36913,0.37196,0.37479,0.02000,0.00000,-0.006674,0.476536,0.121541,-0.018170,0.035385,0.012479,-0.013662,-0.017294,0.376454,1.1574,1.5559,NULL,2019-08-13,-0.59,2019-08-14,False,10.26
2019-09-04,0.59,0.61,0.61,AAL,28.24,2019-10-18,0.00000,25.00,59,789,0,2164,3.20,3.24,3.30,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.28889,0.00000,0.00000,0.00000,0.01750,0.00000,0.000000,1.000000,0.000000,-0.001199,0.000000,0.000034,-0.000039,0.000000,0.332725,3.2401,0.0000,NULL,2019-10-18,0.61,NULL,NULL,10.87
2019-10-03,1.02,1.01,1.04,AAL,28.88,2019-11-15,0.00000,24.00,1,1,0,2175,4.85,4.88,4.95,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.16942,0.00000,0.00000,0.00000,0.01590,0.00000,0.000000,1.000000,0.000000,-0.001045,0.000000,0.000033,-0.000040,0.000000,0.168375,4.8801,0.0000,NULL,2019-11-15,1.01,NULL,NULL,11.88
2019-11-04,0.67,0.64,0.69,AAL,29.30,2019-12-20,0.08493,29.00,513,3455,433,2124,1.25,1.26,1.27,0.89,0.90,0.91,0.31245,0.31544,0.31843,0.31572,0.31260,0.31560,0.31859,0.01570,0.00000,-0.010240,0.572130,0.146179,-0.018239,0.033389,0.013171,-0.014242,-0.017137,0.304004,1.2218,0.8613,NULL,2019-11-19,-0.26,2019-11-20,False,11.62
2019-12-05,0.67,0.67,0.68,AAL,28.30,2020-01-17,0.00000,26.00,26,2864,1,4147,2.28,2.30,2.32,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.35854,0.00000,1.82240,3.64480,0.01540,0.00000,0.000000,1.000000,0.000000,-0.001097,0.000000,0.000036,-0.000039,0.000000,0.342111,2.3001,0.0000,NULL,2020-01-17,0.67,NULL,NULL,12.29
2020-01-10,0.79,0.79,0.80,AAL,27.73,2020-02-21,0.00000,26.00,267,2589,13,3593,1.72,1.73,1.77,0.00,0.00,0.01,0.00000,1.90842,3.81683,0.31683,0.00000,1.45093,2.90186,0.01600,0.00000,0.000000,1.000000,0.000000,-0.001140,0.000000,0.000036,-0.000038,0.000000,0.364398,1.7301,0.0000,NULL,2020-02-21,0.79,NULL,NULL,13.08
2020-02-06,0.86,0.87,0.88,AAL,27.73,2020-03-20,0.07671,27.00,430,2274,2169,12312,1.66,1.69,1.69,0.89,0.91,0.90,0.40694,0.41209,0.41724,0.41573,0.41057,0.41229,0.41400,0.01600,0.00000,-0.009505,0.620364,0.119745,-0.022886,0.029134,0.011890,-0.013182,-0.021802,0.411385,1.6729,0.8924,NULL,2020-02-21,-0.04,2020-02-24,False,13.04
2020-03-06,1.41,1.50,1.45,AAL,15.60,2020-04-17,0.08493,13.00,29,126,841,5087,5.05,5.31,5.20,2.50,2.74,2.55,2.22095,2.27027,2.31959,2.39238,2.23632,2.25274,2.26917,0.00190,0.00000,0.023976,0.727480,0.030527,-0.057697,0.015114,0.004584,-0.008171,-0.058182,2.212680,5.0374,2.4640,NULL,2020-03-17,-1.24,2020-03-18,False,11.80
2020-04-03,1.40,1.44,1.45,AAL,9.05,2020-05-15,0.00000,8.00,233,1033,1850,14881,0.96,1.05,1.07,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.61004,0.00000,0.00000,0.00000,0.00090,0.00000,-0.002429,1.000000,0.000000,-0.000073,0.000000,0.000011,-0.000012,0.000000,1.651340,1.0500,0.0000,NULL,2020-05-15,1.44,NULL,NULL,13.24
2020-05-07,1.23,1.25,1.25,AAL,15.94,2020-06-19,0.00000,8.00,0,1,9,43739,7.80,7.95,8.05,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.93074,0.00000,0.00000,0.00000,0.00130,0.00000,-6.088763,1.000000,0.000000,-0.133371,0.000000,0.000011,-0.000022,-0.000001,0.930076,7.9467,0.0000,NULL,2020-06-19,1.25,NULL,NULL,14.49
2020-06-05,2.03,2.11,2.10,AAL,11.97,2020-07-17,0.00000,15.00,329,25590,636,11941,0.00,0.00,0.01,2.60,3.03,3.10,0.00000,0.00000,0.00000,0.48075,0.00000,0.00000,0.00000,0.00110,0.00000,-4.045207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482855,0.0000,3.0300,NULL,2020-07-17,-0.92,NULL,NULL,13.57
2020-07-08,0.98,0.99,0.99,AAL,12.11,2020-08-21,0.00000,10.00,247,3093,93,29654,2.10,2.11,2.27,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.58623,0.00000,0.00000,0.00000,0.00070,0.00000,0.000000,1.000000,0.000000,-0.000019,0.000010,0.000014,-0.000017,0.000000,0.655116,2.1100,0.0000,NULL,2020-08-21,0.99,NULL,NULL,14.56
2020-08-04,0.77,0.76,0.78,AAL,13.12,2020-09-18,0.00000,10.00,12,237,45,12065,3.10,3.12,3.15,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.11621,0.00000,0.00000,0.00000,0.00090,0.00000,0.001175,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,1.241740,3.1200,0.0000,NULL,2020-09-18,0.76,NULL,NULL,15.32
2020-08-20,0.75,0.80,0.89,AAL,12.91,2020-10-02,0.00000,11.00,544,1061,108,17535,1.90,1.92,1.94,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.77012,0.00000,0.00000,0.00000,0.00100,0.00000,-8.414998,1.000000,0.000000,-0.253343,0.000010,0.000015,-0.000018,-0.000003,0.756310,1.9227,0.0000,NULL,2020-10-02,0.80,NULL,NULL,16.12
2020-08-31,1.12,1.14,1.18,AAL,12.44,2020-10-16,0.00000,12.00,5019,20334,3387,43966,0.43,0.44,0.45,0.00,0.00,0.01,0.00000,1.06274,2.12547,0.27731,0.00000,1.06277,2.12555,0.00090,0.00000,0.000000,1.000000,0.000000,-0.000030,0.000010,0.000016,-0.000017,0.000000,0.318879,0.4400,0.0000,NULL,2020-10-16,1.14,NULL,NULL,17.26
2020-10-05,1.21,1.21,1.22,AAL,12.55,2020-11-20,0.00000,12.00,2131,56875,1571,59238,0.54,0.55,0.57,0.00,0.00,0.01,0.00000,1.48919,2.97837,0.71538,0.00000,1.25694,2.51389,0.00090,0.00000,0.002001,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.786825,0.5500,0.0000,NULL,2020-11-20,1.21,NULL,NULL,18.47
2020-11-06,0.56,0.58,0.59,AAL,16.35,2020-12-18,0.00000,10.00,16,683,5,22129,6.30,6.35,6.40,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.70793,0.00000,0.00000,0.00000,0.00080,0.00000,6.594548,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.837934,6.3500,0.0000,NULL,2020-12-18,0.58,NULL,NULL,19.05
2020-12-01,0.82,0.83,0.84,AAL,15.78,2021-01-15,0.00000,13.00,1781,15019,268,56388,2.76,2.78,2.78,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.54519,0.00000,0.00000,0.00000,0.00080,0.00000,0.000000,1.000000,0.000000,-0.000028,0.000010,0.000018,-0.000022,0.000000,0.838884,2.7800,0.0000,NULL,2021-01-15,0.83,NULL,NULL,19.88
2021-01-07,0.71,0.71,0.72,AAL,18.70,2021-02-19,0.00000,14.00,1463,6466,56,12923,4.65,4.70,4.80,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.41995,0.00000,0.00000,0.00000,0.00030,0.00000,0.000000,1.000000,0.000000,-0.000012,0.000010,0.000019,-0.000026,0.000000,0.524812,4.7000,0.0000,NULL,2021-02-19,0.71,NULL,NULL,20.59
2021-01-12,0.73,0.76,0.78,AAL,21.07,2021-02-26,0.00000,14.00,13,104,0,980,7.00,7.07,7.10,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.36834,0.00000,0.00000,0.00000,0.00040,0.00000,0.001675,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.373110,7.0700,0.0000,NULL,2021-02-26,0.76,NULL,NULL,21.35
2021-02-04,0.98,0.98,1.01,AAL,24.89,2021-03-19,0.00000,16.00,125,3931,0,8952,8.80,8.89,9.00,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.46027,0.00000,0.00000,0.00000,0.00010,0.00000,1.471666,1.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.512449,8.8900,0.0000,NULL,2021-03-19,0.98,NULL,NULL,22.33
2021-02-26,1.14,1.16,1.22,AAL,22.05,2021-04-16,0.00000,19.00,29,1618,12,8080,3.00,3.05,3.10,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.40312,0.00000,0.00000,0.00000,0.00020,0.00000,-1.626037,1.000000,0.000000,-0.084635,0.000010,0.000026,-0.000030,0.000000,0.411222,3.0542,0.0000,NULL,2021-04-16,1.16,NULL,NULL,23.49
2021-04-09,1.09,1.09,1.11,AAL,21.59,2021-05-21,0.08767,22.00,1424,5493,420,5862,1.12,1.14,1.16,1.51,1.53,1.54,0.50690,0.51477,0.52263,0.51362,0.50737,0.51327,0.51917,0.00020,0.00000,-0.011564,0.483690,0.121862,-0.020831,0.025437,0.008161,-0.009158,-0.020531,0.515222,1.1412,1.5300,NULL,2021-04-19,-0.44,2021-04-20,False,23.05
