transact_date,transact_pbidpx,transact_pvalue,transact_paskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date,period_pnl,stoplossdate,stoplosstrigered,cumulative_pnl
2021-04-05,2.72,2.75,2.77,AMD,77.17,2021-05-21,0.00000,77.50,27496,19703,15469,20869,0.02,0.02,0.03,0.34,0.35,0.37,0.32858,0.35215,0.37573,0.33803,0.27011,0.34407,0.41802,0.00000,0.00000,0.000000,0.140350,0.732723,-0.683011,0.002100,0.000015,-0.000014,-0.683011,0.339505,0.0222,0.3522,NULL,2021-05-21,2.40,NULL,NULL,39.14
2021-05-28,1.60,1.61,1.62,AMD,80.35,2021-07-16,0.13425,75.00,3179,63594,706,67845,7.00,7.03,7.10,1.60,1.61,1.62,0.32369,0.32883,0.33398,0.33672,0.32546,0.32649,0.32752,0.00010,0.00000,-0.006724,0.734983,0.033154,-0.034219,0.097147,0.069727,-0.079296,-0.033248,0.366986,7.4207,2.0035,NULL,2021-05-28,0.00,NULL,NULL,37.44
2016-03-02,0.12,0.15,0.14,AUY,4.04,2016-04-15,0.00000,2.50,178,4386,10,5584,1.52,1.54,1.56,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00190,0.00000,-0.293268,1.000000,0.000000,-0.002022,0.000000,0.000000,0.000000,0.000000,0.756617,1.5804,0.0000,NULL,2016-04-15,0.15,NULL,NULL,0.15
2016-04-07,0.15,0.16,0.17,AUY,4.73,2016-05-20,0.00000,3.00,2,822,5,2437,1.54,1.73,1.87,0.00,0.00,0.04,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00260,0.00000,0.000000,1.000000,0.000000,-0.000021,0.000000,0.000000,0.000000,0.000000,0.844322,1.7773,0.0000,NULL,2016-05-20,0.16,NULL,NULL,0.31
2016-09-09,0.17,0.18,0.20,AUY,4.28,2016-10-21,0.04932,4.00,4,2711,186,4162,0.38,0.38,0.39,0.09,0.10,0.11,0.56459,0.58054,0.59650,0.58032,0.54843,0.58031,0.61219,0.00250,0.00000,-0.023094,0.725596,0.606410,-0.005316,0.003134,0.001342,-0.001532,-0.005125,0.604791,0.4240,0.0963,NULL,2016-10-03,0.08,2016-10-04,False,0.39
2017-01-30,0.16,0.17,0.17,AUY,2.74,2017-03-17,0.04384,3.00,467,3227,34,2488,0.03,0.03,0.05,0.29,0.30,0.32,0.49345,0.55124,0.60904,0.51102,0.46004,0.54764,0.63524,0.00460,0.00000,0.048563,0.208367,0.982199,-0.002569,0.001647,0.000220,-0.000232,-0.002627,0.541753,0.0445,0.2823,NULL,2017-03-01,-0.13,2017-03-02,False,0.26
2017-03-10,0.10,0.12,0.13,AUY,3.02,2017-04-21,0.00000,2.50,57,1098,230,1157,0.50,0.52,0.55,0.00,0.00,0.01,0.00000,0.00000,0.00000,2.61127,0.00000,0.00000,0.00000,0.00720,0.00000,0.000000,1.000000,0.000000,-0.000049,0.000000,0.000001,-0.000001,0.000000,0.501211,0.5452,0.0000,NULL,2017-04-21,0.12,NULL,NULL,0.38
2017-06-08,0.09,0.10,0.12,AUY,2.42,2017-07-21,0.09589,2.50,736,13606,1806,170265,0.12,0.13,0.13,0.18,0.19,0.20,0.49330,0.51020,0.52710,0.51776,0.47619,0.51020,0.54421,0.01030,0.00000,-0.083812,0.468306,1.030562,-0.002469,0.002957,0.000963,-0.001085,-0.002210,0.515233,0.1382,0.1788,NULL,2017-06-16,-0.09,2017-06-19,False,0.38
2017-05-12,0.08,0.09,0.10,AUY,2.66,2017-06-23,0.00000,2.50,633,1041,4,1255,0.14,0.16,0.15,0.02,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00760,0.00000,0.012501,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570102,0.1866,0.0000,NULL,2017-06-23,0.09,NULL,NULL,0.47
2018-12-06,0.07,0.07,0.08,AUY,2.29,2019-01-18,0.00000,2.00,1043,43711,34,143152,0.29,0.29,0.30,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43823,0.00000,0.00000,0.00000,0.02400,0.00000,0.000000,1.000000,0.000000,-0.000132,0.000000,0.000001,-0.000001,0.000000,0.499106,0.2900,0.0000,NULL,2019-01-18,0.07,NULL,NULL,0.45
2019-05-06,0.06,0.06,0.07,AUY,2.01,2019-06-21,0.08767,2.00,140,1184,6,1282,0.10,0.11,0.12,0.08,0.09,0.10,0.38098,0.42347,0.46596,0.42041,0.37485,0.41735,0.45985,0.02390,0.00000,-0.028404,0.555279,1.584870,-0.001695,0.002354,0.000883,-0.000979,-0.001550,0.420411,0.1093,0.0907,NULL,2019-05-20,-0.03,2019-05-21,False,0.42
2019-09-04,0.19,0.20,0.20,AUY,3.36,2019-10-18,0.00000,3.50,10,9011,84,1565,0.00,0.00,0.01,0.12,0.14,0.15,0.00000,1.65570,3.31140,0.20146,0.00000,1.65609,3.31219,0.01750,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441894,0.0000,0.1400,NULL,2019-10-18,0.06,NULL,NULL,0.48
2019-11-08,0.08,0.11,0.09,AUY,3.50,2019-12-20,0.00000,3.00,23,430,0,1408,0.49,0.50,0.50,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.33059,0.00000,0.00000,0.00000,0.01570,0.00000,0.000000,1.000000,0.000000,-0.000129,0.000000,0.000004,-0.000005,0.000000,0.330603,0.5000,0.0000,NULL,2019-12-20,0.11,NULL,NULL,0.59
2019-12-03,0.10,0.11,0.12,AUY,3.69,2020-01-17,0.00000,3.50,2133,11347,3,4451,0.17,0.19,0.18,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.36077,0.00000,1.94845,3.89690,0.01540,0.00000,0.000000,1.000000,0.000000,-0.000148,0.000000,0.000005,-0.000005,0.000000,0.380620,0.1900,0.0000,NULL,2020-01-17,0.11,NULL,NULL,0.70
2020-02-28,0.19,0.20,0.20,AUY,3.62,2020-04-17,0.10137,3.50,87,10427,465,5648,0.38,0.39,0.41,0.27,0.27,0.29,0.70089,0.73474,0.76860,0.73255,0.72626,0.74883,0.77140,0.00420,0.00000,-0.034821,0.602189,0.457054,-0.004391,0.004431,0.001642,-0.001973,-0.004385,0.768313,0.4099,0.2886,NULL,2020-03-11,-0.07,2020-03-12,False,0.63
2020-06-05,0.16,0.17,0.18,AUY,5.59,2020-07-17,0.00000,4.50,928,2560,0,2279,1.08,1.09,1.09,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43823,0.00000,0.00000,0.00000,0.00110,0.00000,0.000000,1.000000,0.000000,-0.000014,0.000000,0.000006,-0.000008,0.000000,0.708975,1.0900,0.0000,NULL,2020-07-17,0.17,NULL,NULL,0.80
2020-08-03,0.29,0.31,0.31,AUY,6.12,2020-09-18,0.00000,6.00,2134,6189,197,8020,0.11,0.12,0.12,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.34438,0.00000,0.84671,1.69342,0.00090,0.00000,0.000000,1.000000,0.000052,-0.000015,0.000010,0.000008,-0.000008,0.000000,0.539202,0.1200,0.0000,NULL,2020-09-18,0.31,NULL,NULL,1.11
2020-09-02,0.23,0.24,0.25,AUY,5.93,2020-10-16,0.00000,5.50,1617,3607,2,3494,0.43,0.43,0.44,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43823,0.00000,0.00000,0.00000,0.00090,0.00000,0.000000,1.000000,0.000000,-0.000014,0.000010,0.000008,-0.000008,0.000000,0.395062,0.4300,0.0000,NULL,2020-10-16,0.24,NULL,NULL,1.35
2020-12-03,0.17,0.19,0.19,AUY,5.07,2021-01-15,0.00000,5.00,2248,12438,328,4117,0.04,0.07,0.08,0.00,0.00,0.01,0.00000,0.72706,1.45412,0.62557,0.00000,0.72708,1.45415,0.00080,0.00000,0.000000,0.971982,1.734599,-0.023913,0.000045,0.000007,-0.000007,-0.023903,0.631775,0.0704,0.0004,NULL,2021-01-15,0.19,NULL,NULL,1.54
2021-03-05,0.20,0.21,0.22,AUY,4.77,2021-04-16,0.00000,4.00,586,1643,521,18920,0.75,0.77,0.78,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.37147,0.00000,0.00000,0.00000,0.00020,0.00000,0.000000,1.000000,0.000000,-0.000002,0.000010,0.000005,-0.000007,0.000000,0.361634,0.7700,0.0000,NULL,2021-04-16,0.21,NULL,NULL,1.75
2016-01-29,0.38,0.42,0.39,BAC,12.91,2016-03-18,0.11507,13.00,3432,21365,2488,35710,0.62,0.62,0.63,0.73,0.74,0.75,0.38562,0.38847,0.39133,0.38813,0.38207,0.38778,0.39350,0.00300,0.00000,-0.014466,0.499494,0.236046,-0.008372,0.017504,0.006690,-0.007392,-0.008094,0.400333,0.7120,0.6990,NULL,2016-02-05,-0.32,2016-02-08,False,-0.32
2016-04-01,0.33,0.33,0.34,BAC,13.27,2016-05-20,0.12055,13.00,1725,34819,5065,75011,0.71,0.73,0.72,0.44,0.45,0.45,0.30820,0.31098,0.31377,0.31682,0.31209,0.31487,0.31766,0.00230,0.00000,-0.005678,0.597691,0.266284,-0.006601,0.017945,0.008683,-0.009558,-0.006443,0.295513,0.7695,0.3598,NULL,2016-04-06,-0.12,2016-04-07,False,0.24
2016-03-04,0.37,0.41,0.38,BAC,13.99,2016-04-15,0.00000,13.00,5241,120428,362,65086,0.98,1.00,0.99,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.00232,0.00000,0.00000,0.00000,0.00190,0.00000,-9.999999,1.000000,0.000000,-4.835371,0.000000,0.000001,-0.000001,-0.000050,0.243680,1.1383,0.0000,NULL,2016-04-15,0.41,NULL,NULL,0.09
2016-03-18,0.25,0.27,0.28,BAC,14.54,2016-04-29,0.00000,13.00,196,2514,17,14795,1.54,1.54,1.55,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.71055,0.00000,0.00000,0.00000,0.00160,0.00000,0.000350,1.000000,0.000000,-0.000043,0.000000,0.000001,-0.000001,0.000000,0.398382,1.6854,0.0000,NULL,2016-04-29,0.27,NULL,NULL,0.36
2016-05-27,0.25,0.28,0.26,BAC,14.19,2016-07-15,0.09863,14.00,11791,39103,3140,49965,0.57,0.58,0.58,0.37,0.38,0.38,0.26073,0.26360,0.26647,0.26850,0.26289,0.26576,0.26863,0.00260,0.00000,-0.007821,0.584831,0.327057,-0.006724,0.017426,0.007610,-0.008186,-0.006504,0.271961,0.6755,0.3297,NULL,2016-06-09,-0.10,2016-06-10,False,-0.09
2016-04-29,0.37,0.41,0.38,BAC,13.36,2016-06-17,0.00000,14.00,3020,87618,9328,57113,0.00,0.00,0.01,0.63,0.64,0.65,0.00000,0.00000,0.00000,0.19969,0.00000,0.00000,0.00000,0.00220,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.695600,0.0000,0.5064,NULL,2016-06-17,-0.23,NULL,NULL,0.01
2016-07-05,0.30,0.34,0.31,BAC,15.22,2016-08-19,0.00000,12.00,208,14714,8,73935,3.15,3.22,3.30,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00270,0.00000,0.000000,1.000000,0.000000,-0.000089,0.000000,0.000000,-0.000001,0.000000,0.316413,3.3672,0.0000,NULL,2016-08-19,0.34,NULL,NULL,0.25
2016-08-04,0.29,0.31,0.30,BAC,15.53,2016-09-16,0.00000,14.00,1659,5573,2,90013,1.51,1.53,1.53,0.00,0.00,0.01,0.00000,0.14999,0.29998,0.43803,0.00000,0.00000,0.00000,0.00200,0.00000,9.999999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.371983,1.6853,0.0000,NULL,2016-09-16,0.31,NULL,NULL,0.56
2016-08-19,0.20,0.24,0.23,BAC,15.71,2016-09-30,0.00000,14.50,54,1105,3,8079,1.20,1.21,1.21,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00200,0.00000,0.000000,1.000000,0.000000,-0.000079,0.000000,0.000003,-0.000004,0.000000,0.356641,1.3671,0.0000,NULL,2016-09-30,0.24,NULL,NULL,0.80
2016-09-07,0.28,0.31,0.29,BAC,16.65,2016-10-21,0.00000,15.00,2580,63433,78,69909,1.64,1.65,1.65,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00250,0.00000,0.000000,1.000000,0.000000,-0.000103,0.000000,0.000003,-0.000004,0.000000,0.379213,1.8115,0.0000,NULL,2016-10-21,0.31,NULL,NULL,1.11
2016-10-03,0.36,0.42,0.37,BAC,20.01,2016-11-18,0.00000,15.00,2277,100736,10,54320,4.95,5.01,5.05,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.86330,0.00000,0.00000,0.00000,0.00280,0.00000,-2.339965,1.000000,0.000000,-0.096273,0.000000,0.000003,-0.000005,0.000000,0.395923,5.2109,0.0000,NULL,2016-11-18,0.42,NULL,NULL,1.53
2016-10-31,0.36,0.38,0.37,BAC,22.72,2016-12-16,0.00000,16.00,703,4307,3,37319,6.65,6.72,6.95,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.00460,0.00000,0.000000,1.000000,0.000000,-0.000202,0.000000,0.000004,-0.000005,0.000000,2.612810,6.9422,0.0000,NULL,2016-12-16,0.38,NULL,NULL,1.91
2016-11-17,0.38,0.40,0.41,BAC,22.09,2016-12-30,0.00000,19.00,55,2183,10,9441,3.05,3.09,3.10,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.19660,0.00000,0.00000,0.00000,0.00440,0.00000,0.000000,1.000000,0.000000,-0.000229,0.000000,0.000004,-0.000005,0.000000,0.327652,3.3109,0.0000,NULL,2016-12-30,0.40,NULL,NULL,2.31
2016-12-08,0.55,0.58,0.56,BAC,22.63,2017-01-20,0.00000,22.00,20179,230140,774,186302,0.63,0.63,0.64,0.01,0.00,0.01,0.00000,1.87971,3.75942,1.33522,3.76678,3.76678,3.76678,0.00460,0.00000,0.016876,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275634,0.8564,0.0000,NULL,2017-01-20,0.58,NULL,NULL,2.89
2017-01-06,0.57,0.56,0.58,BAC,24.48,2017-02-17,0.00000,22.00,1721,38445,6,49891,2.47,2.49,2.49,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.47750,0.00000,0.00000,0.00000,0.00500,0.00000,-9.999999,1.000000,0.000000,-0.685454,0.000000,0.000005,-0.000006,-0.000002,0.333569,2.7305,0.0000,NULL,2017-02-17,0.56,NULL,NULL,3.45
2017-02-01,0.43,0.48,0.44,BAC,24.90,2017-03-17,0.00000,22.00,820,2050,9,42399,2.88,2.91,2.90,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.26836,0.00000,0.00000,0.00000,0.00710,0.00000,-9.999999,1.000000,0.000000,-0.746050,0.000000,0.000005,-0.000006,-0.000002,0.280657,3.1552,0.0000,NULL,2017-03-17,0.48,NULL,NULL,3.93
2017-03-10,0.33,0.36,0.34,BAC,24.58,2017-04-21,0.08767,24.00,2579,65487,8841,55532,0.97,1.00,0.98,0.36,0.39,0.37,0.21488,0.21675,0.21861,0.22574,0.21506,0.21692,0.21879,0.00760,0.00000,-0.007368,0.659231,0.223995,-0.010071,0.026809,0.013334,-0.014210,-0.009447,0.224220,1.1634,0.3069,NULL,2017-03-20,-0.03,2017-03-21,False,3.90
2017-05-04,0.40,0.41,0.41,BAC,24.03,2017-06-16,0.08493,23.00,1213,40167,4422,49519,1.20,1.22,1.21,0.21,0.23,0.22,0.20934,0.21164,0.21394,0.21724,0.21006,0.21235,0.21464,0.00900,0.00000,-0.010057,0.757792,0.206398,-0.008564,0.021794,0.014411,-0.015422,-0.007679,0.217964,1.4059,0.1738,NULL,2017-05-16,0.18,2017-05-17,False,4.49
2017-05-10,0.28,0.31,0.31,BAC,24.03,2017-06-23,0.10411,23.00,1802,1934,6,1096,1.22,1.25,1.28,0.25,0.26,0.27,0.19592,0.20805,0.22017,0.20999,0.20685,0.21083,0.21481,0.00900,0.00000,-0.008617,0.745901,0.198144,-0.007687,0.025272,0.017324,-0.018607,-0.006884,0.231753,1.4893,0.2526,NULL,2017-05-16,0.05,2017-05-17,False,4.54
2017-04-06,0.38,0.41,0.39,BAC,23.03,2017-05-19,0.00000,22.00,3267,12174,53,57511,1.00,1.02,1.03,0.02,0.00,0.01,0.00000,0.00000,0.00000,1.02625,0.00000,0.00000,0.00000,0.00710,0.00000,0.246460,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240747,1.2553,0.0000,NULL,2017-05-19,0.41,NULL,NULL,4.31
2017-06-08,0.36,0.38,0.37,BAC,23.71,2017-07-21,0.00000,22.00,620,15453,19,76166,1.70,1.71,1.72,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.01000,0.00000,0.000000,1.000000,0.000000,-0.000603,0.000000,0.000006,-0.000006,0.000000,2.716210,1.9471,0.0000,NULL,2017-07-21,0.38,NULL,NULL,4.92
2017-08-04,0.30,0.32,0.31,BAC,24.69,2017-09-15,0.10137,24.00,3253,110745,1288,37544,1.02,1.04,1.03,0.39,0.42,0.40,0.21402,0.21576,0.21750,0.22253,0.21114,0.21287,0.21461,0.01060,0.00000,-0.011391,0.654455,0.211975,-0.009635,0.028780,0.015290,-0.016305,-0.008726,0.206919,1.1695,0.3004,NULL,2017-08-09,-0.10,2017-08-10,False,5.22
2017-06-30,0.34,0.40,0.35,BAC,23.70,2017-08-18,0.00000,23.00,5109,28918,1134,95337,0.68,0.70,0.70,0.01,0.00,0.01,0.00000,1.57734,3.15468,0.31598,3.60566,3.60566,3.60566,0.00970,0.00000,0.000000,1.000000,0.000000,-0.000611,0.000000,0.000006,-0.000006,0.000000,2.781050,0.9322,0.0003,NULL,2017-08-18,0.40,NULL,NULL,5.32
2017-09-01,0.39,0.40,0.40,BAC,23.42,2017-10-20,0.12055,23.00,2442,7828,2144,24817,1.06,1.06,1.07,0.60,0.61,0.61,0.25238,0.25400,0.25561,0.25388,0.25118,0.25279,0.25440,0.01070,0.00000,-0.004876,0.605824,0.187346,-0.009630,0.031001,0.015817,-0.017101,-0.009070,0.247697,1.1933,0.5025,NULL,2017-09-06,-0.21,2017-09-07,False,5.01
2017-10-03,0.45,0.46,0.46,BAC,26.60,2017-11-17,0.00000,25.00,2693,46802,2240,41558,1.59,1.60,1.61,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.01080,0.00000,-0.094418,1.000000,0.000000,-0.007207,0.000000,0.000001,-0.000001,0.000000,0.311028,1.8660,0.0000,NULL,2017-11-17,0.46,NULL,NULL,5.47
2017-10-31,0.36,0.37,0.37,BAC,29.03,2017-12-15,0.00000,26.00,370,8703,6,56297,3.00,3.03,3.05,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.65996,0.00000,0.00000,0.00000,0.01240,0.00000,0.000574,1.000000,0.000000,-0.000838,0.000000,0.000001,-0.000001,0.000000,0.308977,3.3203,0.0000,NULL,2017-12-15,0.37,NULL,NULL,5.84
2017-11-08,0.38,0.39,0.40,BAC,29.83,2017-12-22,0.00000,25.50,2,19,30,1521,4.30,4.33,4.40,0.00,0.00,0.02,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.01150,0.00000,0.000000,1.000000,0.000000,-0.000803,0.000000,0.000001,-0.000001,0.000000,0.264092,4.6326,0.0000,NULL,2017-12-22,0.39,NULL,NULL,6.23
2017-12-07,0.59,0.60,0.60,BAC,31.72,2018-01-19,0.00000,28.00,1446,174205,3,61330,3.70,3.72,3.75,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43803,0.00000,0.00000,0.00000,0.01280,0.00000,0.000000,1.000000,0.000000,-0.000982,0.000000,0.000001,-0.000001,0.000000,3.440190,4.0322,0.0000,NULL,2018-01-19,0.60,NULL,NULL,6.83
2018-01-29,0.51,0.57,0.53,BAC,31.90,2018-03-16,0.11507,31.00,854,21779,706,17608,1.49,1.50,1.51,0.61,0.62,0.62,0.23125,0.23379,0.23632,0.23403,0.23199,0.23325,0.23451,0.01480,0.00000,-0.015218,0.653827,0.146502,-0.012741,0.039441,0.022241,-0.023911,-0.011152,0.233511,1.7152,0.5124,NULL,2018-02-02,-0.05,2018-02-05,False,7.32
2018-01-02,0.53,0.54,0.54,BAC,32.01,2018-02-16,0.00000,29.00,1322,32988,2,27092,2.99,3.01,3.05,0.00,0.00,0.01,0.00000,0.00000,0.00000,1.07457,0.00000,0.00000,0.00000,0.01350,0.00000,9.999999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381104,3.3251,0.0000,NULL,2018-02-16,0.54,NULL,NULL,7.37
2018-03-05,0.59,0.54,0.60,BAC,31.88,2018-04-20,0.08219,31.00,3359,108676,2445,54659,1.42,1.42,1.44,0.48,0.47,0.49,0.23935,0.24242,0.24549,0.23876,0.24316,0.24466,0.24616,0.01740,0.00000,-0.014024,0.684028,0.163778,-0.014750,0.031977,0.016756,-0.017921,-0.012995,0.244879,1.6634,0.3917,NULL,2018-03-21,0.07,2018-03-22,False,7.39
2018-04-03,0.53,0.54,0.54,BAC,30.31,2018-05-18,0.00000,28.00,793,6412,26,38766,2.30,2.31,2.33,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.43823,0.00000,0.00000,0.00000,0.01680,0.00000,0.000000,1.000000,0.000000,-0.001289,0.000000,0.000009,-0.000009,0.000000,0.949925,2.6131,0.0000,NULL,2018-05-18,0.54,NULL,NULL,7.93
2018-05-11,0.43,0.45,0.46,BAC,30.05,2018-06-22,0.07671,30.00,96,2806,50,2456,0.58,0.59,0.61,0.59,0.60,0.62,0.17590,0.18042,0.18495,0.17833,0.17558,0.18012,0.18465,0.01700,0.00000,-0.013027,0.508162,0.270587,-0.011777,0.033136,0.011229,-0.011670,-0.010573,0.192479,0.7991,0.5082,NULL,2018-05-25,-0.15,2018-05-29,False,8.28
2018-04-27,0.50,0.50,0.51,BAC,29.27,2018-06-15,0.00000,29.00,18413,24458,27753,106196,0.26,0.27,0.28,0.01,0.00,0.01,0.00000,0.65606,1.31213,0.22638,1.31267,1.31267,1.31267,0.01820,0.00000,0.000000,1.000000,0.000000,-0.001446,0.000000,0.000009,-0.000009,0.000000,1.030970,0.5627,0.0000,NULL,2018-06-15,0.50,NULL,NULL,8.43
2018-06-08,0.42,0.46,0.44,BAC,29.03,2018-07-20,0.07671,29.00,4442,34930,1029,33802,0.81,0.82,0.83,0.73,0.74,0.74,0.23900,0.24212,0.24525,0.24207,0.23992,0.24149,0.24305,0.01830,0.00000,-0.007091,0.531032,0.205200,-0.014897,0.031989,0.011201,-0.011831,-0.013882,0.224215,0.9263,0.5523,NULL,2018-06-22,-0.28,2018-06-25,False,8.00
2018-07-05,0.46,0.48,0.47,BAC,30.78,2018-08-17,0.00000,27.00,63,7269,1,69632,3.75,3.78,3.85,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.23684,0.00000,0.00000,0.00000,0.01950,0.00000,0.000000,1.000000,0.000000,-0.001442,0.000000,0.000010,-0.000012,0.000000,0.927402,4.0878,0.0000,NULL,2018-08-17,0.48,NULL,NULL,8.48
2018-08-10,0.34,0.37,0.35,BAC,31.03,2018-09-21,0.00000,30.00,2626,20071,40,43902,1.03,1.03,1.04,0.00,0.00,0.01,0.00000,1.49334,2.98668,0.40522,0.00000,1.67176,3.34353,0.02050,0.00000,-4.606371,1.000000,0.000000,-0.380231,0.000000,0.000010,-0.000011,-0.000001,0.235158,1.3451,0.0000,NULL,2018-09-21,0.37,NULL,NULL,8.85
2018-08-17,0.32,0.33,0.34,BAC,29.48,2018-09-28,0.00000,29.50,6293,6527,10350,14170,0.01,0.02,0.02,0.03,0.03,0.04,0.25692,0.33344,0.40996,0.33694,0.26024,0.34050,0.42075,0.02120,0.00000,-6.515263,0.375815,6.554130,-1.083532,0.000650,0.000004,-0.000004,-0.885433,0.200095,0.2764,0.0000,NULL,2018-09-28,0.30,NULL,NULL,9.15
2018-09-04,0.45,0.45,0.46,BAC,29.95,2018-10-19,0.02740,30.00,3983,62302,3106,26971,0.52,0.52,0.53,0.54,0.55,0.55,0.26935,0.27187,0.27439,0.26925,0.26456,0.26708,0.26961,0.02170,0.00000,-0.011410,0.500560,0.299885,-0.028017,0.019803,0.003969,-0.004112,-0.026705,0.245462,0.6361,0.3656,NULL,2018-10-09,-0.10,2018-10-10,False,9.05
2018-10-08,0.57,0.58,0.59,BAC,29.42,2018-11-23,0.12055,29.50,13,40,7,1517,1.03,1.03,1.06,1.03,1.01,1.05,0.24978,0.25347,0.25715,0.24896,0.25364,0.25609,0.25855,0.02270,0.00000,-0.006348,0.520786,0.157255,-0.012695,0.040721,0.017237,-0.018475,-0.011557,0.244154,1.1666,0.8555,NULL,2018-10-10,-0.43,2018-10-11,False,8.04
2018-09-13,0.46,0.51,0.53,BAC,29.42,2018-10-26,0.04384,29.50,695,740,8008,1148,0.69,0.71,0.71,0.74,0.76,0.76,0.28902,0.29309,0.29715,0.29701,0.29052,0.29458,0.29865,0.02180,0.00000,-0.006016,0.502780,0.218799,-0.023958,0.024606,0.006178,-0.006489,-0.022885,0.260971,0.7786,0.5302,NULL,2018-10-10,-0.25,2018-10-11,False,8.80
2018-10-04,0.43,0.45,0.44,BAC,29.42,2018-11-16,0.10137,29.00,989,9329,552,22356,1.26,1.28,1.28,0.77,0.78,0.78,0.26596,0.26871,0.27146,0.27096,0.26926,0.27063,0.27200,0.02270,0.00000,-0.006714,0.596500,0.153128,-0.014642,0.036420,0.016499,-0.017795,-0.013330,0.252438,1.3939,0.5968,NULL,2018-10-10,-0.33,2018-10-11,False,8.47
2018-11-30,0.51,0.52,0.53,BAC,28.47,2019-01-18,0.12603,27.00,1597,73752,1151,121229,1.90,1.91,1.92,0.46,0.47,0.48,0.26106,0.26411,0.26716,0.26508,0.26073,0.26376,0.26680,0.02380,0.00000,-0.012222,0.726676,0.125332,-0.011525,0.032792,0.023537,-0.025940,-0.009682,0.270251,1.9302,0.4915,NULL,2018-12-03,0.05,2018-12-04,False,7.58
2018-11-06,0.64,0.63,0.65,BAC,26.26,2018-12-21,0.04110,27.00,2968,19778,1159,26189,0.43,0.44,0.45,1.14,1.14,1.16,0.33877,0.34374,0.34872,0.34158,0.33905,0.34405,0.34905,0.02360,0.00000,-0.007326,0.363528,0.207368,-0.023627,0.019621,0.003746,-0.003925,-0.022856,0.299467,0.3528,1.0625,NULL,2018-12-06,-0.51,2018-12-07,False,7.53
2018-12-31,0.55,0.56,0.57,BAC,29.12,2019-02-15,0.00000,23.00,30,867,0,9759,6.05,6.12,6.15,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.39804,0.00000,0.00000,0.00000,0.02430,0.00000,9.688970,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310057,6.1200,0.0000,NULL,2019-02-15,0.56,NULL,NULL,8.14
2019-01-25,0.43,0.44,0.44,BAC,29.38,2019-03-15,0.00000,28.00,3387,8433,49,37292,1.37,1.38,1.39,0.00,0.00,0.01,0.00000,0.00000,0.00000,0.60460,0.00000,0.00000,0.00000,0.02460,0.00000,0.000000,1.000000,0.000000,-0.001887,0.000000,0.000007,-0.000008,0.000000,0.269344,1.3800,0.0000,NULL,2019-03-15,0.44,NULL,NULL,8.58
